(PDH-CSV 4.0) (,\\DESKTOP-LLNG3C2\Process(_Total)\Private Bytes,\\DESKTOP-LLNG3C2\Processor(_Total)\% Processor Time
08/28/2025 17:02:03.651,3493695488,19.22622602
08/28/2025 17:02:04.643,3492945920,12.52569948
08/28/2025 17:02:05.649,3493781504,16.20222422
08/28/2025 17:02:06.655,3491860480,16.44230068
08/28/2025 17:02:07.659,3493490688,14.06938502
08/28/2025 17:02:08.649,3494395904,15.94885437
08/28/2025 17:02:09.646,3517685760,28.0121879
08/28/2025 17:02:10.652,3516923904,16.79085929
08/28/2025 17:02:11.640,3517759488,15.3887832
08/28/2025 17:02:12.647,3509530624,15.01438202
08/28/2025 17:02:13.652,3510272000,21.92835781
08/28/2025 17:02:14.642,3509448704,15.13057619
08/28/2025 17:02:15.649,3509854208,17.0144099
08/28/2025 17:02:16.655,3509608448,17.25272646
08/28/2025 17:02:17.646,3509387264,11.3440296
08/28/2025 17:02:18.652,3505393664,18.42081291
08/28/2025 17:02:19.641,3508666368,14.7117591
08/28/2025 17:02:20.647,3505401856,10.28263529
08/28/2025 17:02:21.638,3505074176,16.08779509
08/28/2025 17:02:22.659,3489996800,14.2301242
08/28/2025 17:02:23.650,3489120256,15.50793407
08/28/2025 17:02:24.637,3490951168,21.87320237
08/28/2025 17:02:25.646,3490148352,11.6934745
08/28/2025 17:02:26.638,3525570560,44.4784572
08/28/2025 17:02:27.650,3517157376,23.9732709
08/28/2025 17:02:28.646,3509932032,24.71657295
08/28/2025 17:02:29.652,3507367936,15.27476422
08/28/2025 17:02:30.639,3507994624,18.12934732
08/28/2025 17:02:31.658,3508699136,14.53480791
08/28/2025 17:02:32.646,3508441088,14.16801196
08/28/2025 17:02:33.652,3507703808,16.5385892
08/28/2025 17:02:34.653,3508305920,20.00737612
08/28/2025 17:02:35.657,3508105216,16.32639215
08/28/2025 17:02:36.644,3509174272,18.85321745
08/28/2025 17:02:37.651,3507888128,16.19875361
08/28/2025 17:02:38.641,3509112832,12.43511047
08/28/2025 17:02:39.647,3508076544,14.58186787
08/28/2025 17:02:40.653,3509432320,20.35887677
08/28/2025 17:02:41.659,3507908608,13.07175316
08/28/2025 17:02:42.650,3508703232,16.76810891
08/28/2025 17:02:43.657,3508027392,13.96689086
08/28/2025 17:02:44.647,3508703232,13.95257402
08/28/2025 17:02:45.638,3507994624,16.43236615
08/28/2025 17:02:46.646,3508011008,15.50577912
08/28/2025 17:02:47.652,3507183616,14.59002616
08/28/2025 17:02:48.641,3508043776,16.24471703
08/28/2025 17:02:49.647,3506556928,16.11438866
08/28/2025 17:02:50.652,3506565120,19.53692478
08/28/2025 17:02:51.656,3507826688,14.47502118
08/28/2025 17:02:52.647,3507191808,15.21149583
08/28/2025 17:02:53.652,3508363264,22.64426857
08/28/2025 17:02:54.643,3507335168,10.10365749
08/28/2025 17:02:55.634,3507949568,15.2542402
08/28/2025 17:02:56.641,3507191808,12.78727452
08/28/2025 17:02:57.647,3507589120,15.32700419
08/28/2025 17:02:58.655,3505463296,15.52881134
08/28/2025 17:02:59.643,3506302976,13.36467847
08/28/2025 17:03:00.648,3509067776,15.26508589
08/28/2025 17:03:01.638,3506098176,20.53155846
08/28/2025 17:03:02.645,3505307648,15.59351117
08/28/2025 17:03:03.650,3506237440,15.26373681
08/28/2025 17:03:04.641,3505274880,14.49591542
08/28/2025 17:03:05.648,3505979392,11.92342954
08/28/2025 17:03:06.652,3504132096,24.54295872
08/28/2025 17:03:07.658,3503927296,15.75257747
08/28/2025 17:03:08.647,3503677440,13.05344172
08/28/2025 17:03:09.654,3503497216,17.75423092
08/28/2025 17:03:10.644,3503218688,14.81614523
08/28/2025 17:03:11.646,3503755264,20.45089158
08/28/2025 17:03:12.655,3502788608,29.52471992
08/28/2025 17:03:13.644,3503603712,15.49475958
08/28/2025 17:03:14.635,3502891008,16.06332219
08/28/2025 17:03:15.641,3503554560,18.04387844
08/28/2025 17:03:16.647,3502632960,13.43685939
08/28/2025 17:03:17.651,3503218688,15.58829296
08/28/2025 17:03:18.641,3502383104,15.97779635
08/28/2025 17:03:19.647,3503374336,16.11765777
08/28/2025 17:03:20.638,3502555136,16.7981291
08/28/2025 17:03:21.644,3503321088,13.82243648
08/28/2025 17:03:22.650,3502501888,18.07386325
08/28/2025 17:03:23.640,3502358528,14.36651027
08/28/2025 17:03:24.646,3503190016,13.74261488
08/28/2025 17:03:25.651,3502424064,19.19154548
08/28/2025 17:03:26.656,3503005696,15.61982707
08/28/2025 17:03:27.647,3497754624,12.89583414
08/28/2025 17:03:28.635,3492651008,18.575176
08/28/2025 17:03:29.659,3491745792,16.83137209
08/28/2025 17:03:30.648,3492483072,13.12420668
08/28/2025 17:03:31.655,3491831808,16.97728851
08/28/2025 17:03:32.645,3492671488,13.24361516
08/28/2025 17:03:33.651,3492179968,22.68647617
08/28/2025 17:03:34.641,3492560896,13.56491442
08/28/2025 17:03:35.649,3491643392,16.30571906
08/28/2025 17:03:36.654,3492139008,14.90082675
08/28/2025 17:03:37.654,3529302016,21.88539705
08/28/2025 17:03:38.651,3532648448,16.49541174
08/28/2025 17:03:39.648,3532132352,22.8297902
08/28/2025 17:03:40.663,3527331840,31.89224769
08/28/2025 17:03:41.656,3526500352,42.95019741
08/28/2025 17:03:42.657,3679014912,45.00647105
08/28/2025 17:03:43.648,3678433280,13.65552151
08/28/2025 17:03:44.635,3678097408,13.7349246
08/28/2025 17:03:45.640,3677360128,9.853192754
08/28/2025 17:03:46.644,3678179328,10.90052473
08/28/2025 17:03:47.652,3676995584,16.28182766
08/28/2025 17:03:48.641,3677011968,13.11566053
08/28/2025 17:03:49.650,3676368896,14.4007052
08/28/2025 17:03:50.656,3677511680,15.33894942
08/28/2025 17:03:51.648,3668967424,19.7079733
08/28/2025 17:03:52.639,3669921792,18.41485672
08/28/2025 17:03:53.647,3668860928,14.74407846
08/28/2025 17:03:54.654,3669057536,21.21936165
08/28/2025 17:03:55.646,3668189184,13.73099807
08/28/2025 17:03:56.636,3668414464,18.74816923
08/28/2025 17:03:57.641,3662409728,18.3721142
08/28/2025 17:03:58.647,3662204928,13.84765001
08/28/2025 17:03:59.636,3663163392,16.66704076
08/28/2025 17:04:00.644,3664367616,15.06746402
08/28/2025 17:04:01.649,3664101376,14.55458017
08/28/2025 17:04:02.656,3663319040,14.27222163
08/28/2025 17:04:03.645,3664347136,15.03033021
08/28/2025 17:04:04.652,3663183872,17.35399498
08/28/2025 17:04:05.658,3662446592,15.77738008
08/28/2025 17:04:06.648,3660750848,17.14340719
08/28/2025 17:04:07.636,3661512704,16.94651946
08/28/2025 17:04:08.644,3660746752,15.89910349
08/28/2025 17:04:09.649,3660079104,18.82481416
08/28/2025 17:04:10.656,3659255808,17.31936202
08/28/2025 17:04:11.646,3659829248,13.62397196
08/28/2025 17:04:12.652,3650220032,17.69341389
08/28/2025 17:04:13.642,3648696320,19.10578489
08/28/2025 17:04:14.648,3647717376,14.58564584
08/28/2025 17:04:15.638,3645599744,19.07235827
08/28/2025 17:04:16.663,3644489728,11.17767738
08/28/2025 17:04:17.651,3644211200,17.39965485
08/28/2025 17:04:18.642,3643682816,13.69403313
08/28/2025 17:04:19.649,3642339328,16.98854217
08/28/2025 17:04:20.655,3641749504,13.76747211
08/28/2025 17:04:21.642,3641942016,13.35306046
08/28/2025 17:04:22.632,3640840192,13.21068018
08/28/2025 17:04:23.656,3641446400,19.84359234
08/28/2025 17:04:24.646,3640643584,10.45728124
08/28/2025 17:04:25.654,3641573376,18.62067973
08/28/2025 17:04:26.645,3640827904,14.84768711
08/28/2025 17:04:27.650,3642576896,21.13692423
08/28/2025 17:04:28.639,3641974784,18.61375848
08/28/2025 17:04:29.647,3641643008,12.00890709
08/28/2025 17:04:30.654,3642576896,19.29942565
08/28/2025 17:04:31.645,3641737216,13.7047169
08/28/2025 17:04:32.651,3642568704,14.96635756
08/28/2025 17:04:33.642,3641790464,12.47019003
08/28/2025 17:04:34.644,3646570496,11.52270926
08/28/2025 17:04:35.648,3645386752,20.24122414
08/28/2025 17:04:36.651,3645898752,19.8031494
08/28/2025 17:04:37.642,3645173760,15.64090208
08/28/2025 17:04:38.646,3646439424,14.81373199
08/28/2025 17:04:39.638,3645698048,17.30301446
08/28/2025 17:04:40.644,3646189568,18.397035
08/28/2025 17:04:41.650,3645464576,15.37829684
08/28/2025 17:04:42.656,3646263296,14.20887952
08/28/2025 17:04:43.648,3645501440,14.89883173
08/28/2025 17:04:44.651,3646582784,16.68982119
08/28/2025 17:04:45.642,3645423616,14.05099072
08/28/2025 17:04:46.648,3646246912,11.87781854
08/28/2025 17:04:47.639,3645374464,18.02901601
08/28/2025 17:04:48.648,3645747200,13.99726576
08/28/2025 17:04:49.637,3645476864,17.1011807
08/28/2025 17:04:50.659,3646242816,12.11653464
08/28/2025 17:04:51.651,3645599744,14.8646992
08/28/2025 17:04:52.653,3646562304,15.83981047
08/28/2025 17:04:53.643,3645538304,10.83944864
08/28/2025 17:04:54.634,3646726144,16.8445811
08/28/2025 17:04:55.642,3645497344,14.71289096
08/28/2025 17:04:56.647,3646451712,14.49597973
08/28/2025 17:04:57.655,3645538304,17.48044722
08/28/2025 17:04:58.644,3644690432,17.43096376
08/28/2025 17:04:59.650,3644030976,15.73597844
08/28/2025 17:05:00.656,3645730816,14.5858326
08/28/2025 17:05:01.647,3644555264,14.08235643
08/28/2025 17:05:02.653,3644268544,17.65994255
08/28/2025 17:05:03.657,3644112896,15.94476293
08/28/2025 17:05:04.645,3643617280,14.24436406
08/28/2025 17:05:05.652,3645022208,17.35211674
08/28/2025 17:05:06.657,3643146240,14.84117175
08/28/2025 17:05:07.642,3644366848,9.5877353
08/28/2025 17:05:08.649,3644076032,14.66432134
08/28/2025 17:05:09.651,3646255104,22.42912613
08/28/2025 17:05:10.642,3644506112,15.65169537
08/28/2025 17:05:11.649,3645284352,18.1204492
08/28/2025 17:05:12.638,3644116992,16.66100098
08/28/2025 17:05:13.644,3645108224,14.63546675
08/28/2025 17:05:14.651,3644342272,17.3502596
08/28/2025 17:05:15.641,3644989440,16.7605017
08/28/2025 17:05:16.647,3643981824,13.39721167
08/28/2025 17:05:17.637,3644784640,19.13780784
08/28/2025 17:05:18.645,3643584512,10.11062766
08/28/2025 17:05:19.634,3644506112,17.84674966
08/28/2025 17:05:20.658,3643633664,13.34266897
08/28/2025 17:05:21.649,3644514304,14.89487462
08/28/2025 17:05:22.641,3643359232,14.96321825
08/28/2025 17:05:23.647,3643871232,13.35957994
08/28/2025 17:05:24.638,3643297792,14.09217682
08/28/2025 17:05:25.660,3644207104,14.73598899
08/28/2025 17:05:26.650,3643285504,17.93021311
08/28/2025 17:05:27.639,3643928576,17.07491712
08/28/2025 17:05:28.640,3651338240,17.63235262
08/28/2025 17:05:29.653,3653554176,19.90325086
08/28/2025 17:05:30.640,3640963072,17.62055627
08/28/2025 17:05:31.645,3640508416,13.31938566
08/28/2025 17:05:32.652,3640913920,15.79682354
08/28/2025 17:05:33.640,3640614912,10.68378044
08/28/2025 17:05:34.647,3641237504,10.76263574
08/28/2025 17:05:35.638,3640406016,15.66017995
08/28/2025 17:05:36.645,3641110528,9.218724612
08/28/2025 17:05:37.652,3640258560,17.71937022
08/28/2025 17:05:38.641,3641118720,17.08695316
08/28/2025 17:05:39.646,3640922112,19.13181912
08/28/2025 17:05:40.651,3641114624,16.43940591
08/28/2025 17:05:41.658,3640303616,16.97745342
08/28/2025 17:05:42.648,3641081856,16.3473598
08/28/2025 17:05:43.640,3640233984,14.58380757
08/28/2025 17:05:44.647,3640676352,14.24259411
08/28/2025 17:05:45.637,3639767040,17.95596967
08/28/2025 17:05:46.658,3640733696,13.92404196
08/28/2025 17:05:47.649,3639865344,11.31488439
08/28/2025 17:05:48.636,3640205312,20.06845205
08/28/2025 17:05:49.660,3640061952,12.2304207
08/28/2025 17:05:50.650,3640725504,22.68568009
08/28/2025 17:05:51.641,3639517184,14.84897614
08/28/2025 17:05:52.648,3640434688,17.7564118
08/28/2025 17:05:53.639,3639316480,17.97856379
08/28/2025 17:05:54.646,3640102912,13.51871761
08/28/2025 17:05:55.652,3639746560,15.32623803
08/28/2025 17:05:56.643,3640414208,11.70460863
08/28/2025 17:05:57.648,3639472128,14.56189427
08/28/2025 17:05:58.637,3640381440,19.40488619
08/28/2025 17:05:59.645,3639316480,15.15107033
08/28/2025 17:06:00.635,3641778176,16.72565048
08/28/2025 17:06:01.658,3639447552,15.22409336
08/28/2025 17:06:02.650,3639390208,16.47550378
08/28/2025 17:06:03.639,3640197120,17.11625756
08/28/2025 17:06:04.661,3639574528,15.50966986
08/28/2025 17:06:05.648,3640115200,19.6640406
08/28/2025 17:06:06.653,3638431744,16.794636
08/28/2025 17:06:07.661,3639484416,12.79736392
08/28/2025 17:06:08.652,3639451648,18.40434343
08/28/2025 17:06:09.642,3639676928,14.36948467
08/28/2025 17:06:10.648,3638784000,12.252265
08/28/2025 17:06:11.651,3639947264,20.55167125
08/28/2025 17:06:12.659,3640504320,29.86072959
08/28/2025 17:06:13.659,3641974784,18.36362326
08/28/2025 17:06:14.638,3672510464,53.30990747
08/28/2025 17:06:15.639,3669024768,21.58495298
08/28/2025 17:06:16.660,3664855040,28.88089
08/28/2025 17:06:17.647,3618709504,30.31934517
08/28/2025 17:06:18.644,3636789248,36.49450575
08/28/2025 17:06:19.659,3636162560,28.44464347
08/28/2025 17:06:20.645,3624787968,38.97003897
08/28/2025 17:06:21.646,3628752896,35.62190623
08/28/2025 17:06:22.648,3625500672,26.10275474
08/28/2025 17:06:23.657,3621748736,25.47437794
08/28/2025 17:06:24.653,3617292288,14.9648511
08/28/2025 17:06:25.639,3616710656,16.4002683
08/28/2025 17:06:26.648,3604422656,14.00446386
08/28/2025 17:06:27.657,3604725760,11.35638126
08/28/2025 17:06:28.655,3593265152,12.69960801
08/28/2025 17:06:29.652,3591467008,16.63268641
08/28/2025 17:06:30.640,3583569920,16.90085957
08/28/2025 17:06:31.642,3579924480,16.94844908
08/28/2025 17:06:32.651,3570671616,10.64483904
08/28/2025 17:06:33.652,3553361920,13.38981587
08/28/2025 17:06:34.642,3552485376,12.73151848
08/28/2025 17:06:35.643,3552366592,9.431623349
08/28/2025 17:06:36.641,3550674944,15.07713532
08/28/2025 17:06:37.651,3549917184,9.540866177
08/28/2025 17:06:38.648,3550588928,10.26693077
08/28/2025 17:06:39.648,3549937664,8.935122114
08/28/2025 17:06:40.651,3550580736,12.06407438
08/28/2025 17:06:41.652,3549921280,10.83014588
08/28/2025 17:06:42.657,3550666752,11.92703376
08/28/2025 17:06:43.658,3549851648,8.270751975
08/28/2025 17:06:44.648,3550990336,9.632870707
08/28/2025 17:06:45.651,3549831168,9.247362069
08/28/2025 17:06:46.657,3550642176,16.59187174
08/28/2025 17:06:47.649,3549765632,6.625601139
08/28/2025 17:06:48.658,3549847552,11.35713781
08/28/2025 17:06:49.659,3549577216,6.90974393
08/28/2025 17:06:50.657,3550236672,12.129344
08/28/2025 17:06:51.648,3549458432,6.615090412
08/28/2025 17:06:52.649,3550339072,13.75898205
08/28/2025 17:06:53.648,3549106176,10.80454526
08/28/2025 17:06:54.659,3549896704,14.65305409
08/28/2025 17:06:55.659,3548954624,12.4664659
08/28/2025 17:06:56.651,3549483008,16.18229343
08/28/2025 17:06:57.648,3548647424,10.28774615
08/28/2025 17:06:58.648,3548622848,10.50617716
08/28/2025 17:06:59.648,3549270016,8.997875615
08/28/2025 17:07:00.649,3551105024,13.36959569
08/28/2025 17:07:01.638,3549417472,13.84216517
08/28/2025 17:07:02.648,3548766208,7.634409102
08/28/2025 17:07:03.649,3549462528,11.7803097
08/28/2025 17:07:04.651,3548778496,15.0384818
08/28/2025 17:07:05.651,3549523968,12.05114907
08/28/2025 17:07:06.648,3547676672,16.95358316
08/28/2025 17:07:07.650,3549368320,12.26405724
08/28/2025 17:07:08.649,3548864512,13.22251032
08/28/2025 17:07:09.649,3552309248,14.48845482
08/28/2025 17:07:10.649,3550973952,14.46328176
08/28/2025 17:07:11.658,3551703040,14.40827695
08/28/2025 17:07:12.637,3550748672,11.41667736
08/28/2025 17:07:13.638,3551731712,11.00960002
08/28/2025 17:07:14.649,3550220288,9.240061375
08/28/2025 17:07:15.657,3552264192,15.26826623
08/28/2025 17:07:16.638,3551752192,9.394036033
08/28/2025 17:07:17.638,3552944128,12.50687696
08/28/2025 17:07:18.638,3552845824,10.55831065
08/28/2025 17:07:19.655,3553693696,11.26487972
08/28/2025 17:07:20.651,3552899072,10.57473748
08/28/2025 17:07:21.658,3553050624,10.79068878
08/28/2025 17:07:22.651,3553579008,9.145347114
08/28/2025 17:07:23.648,3552993280,9.482608323
08/28/2025 17:07:24.649,3553505280,12.21125883
08/28/2025 17:07:25.648,3552321536,9.327532964
08/28/2025 17:07:26.659,3553501184,12.66290764
08/28/2025 17:07:27.651,3552706560,10.60352582
08/28/2025 17:07:28.660,3553247232,10.14612595
08/28/2025 17:07:29.649,3552829440,9.208642443
08/28/2025 17:07:30.644,3552673792,16.40121531
08/28/2025 17:07:31.650,3551703040,6.405177567
08/28/2025 17:07:32.647,3551870976,14.20111293
08/28/2025 17:07:33.658,3551600640,9.16809994
08/28/2025 17:07:34.657,3552288768,7.340701188
08/28/2025 17:07:35.660,3551424512,9.222787272
08/28/2025 17:07:36.652,3552059392,12.60309418
08/28/2025 17:07:37.658,3551289344,12.21786871
08/28/2025 17:07:38.659,3551977472,10.2869619
08/28/2025 17:07:39.657,3551522816,12.88101206
08/28/2025 17:07:40.652,3551887360,15.396858
08/28/2025 17:07:41.647,3550892032,6.621523923
08/28/2025 17:07:42.651,3550539776,12.92457145
08/28/2025 17:07:43.650,3551039488,11.12056474
08/28/2025 17:07:44.658,3550339072,11.25546846
08/28/2025 17:07:45.647,3551043584,12.72536917
08/28/2025 17:07:46.648,3550457856,7.113296825
08/28/2025 17:07:47.657,3550953472,15.18539236
08/28/2025 17:07:48.649,3549933568,7.094601404
08/28/2025 17:07:49.658,3551031296,10.57031828
08/28/2025 17:07:50.658,3550142464,8.598557716
08/28/2025 17:07:51.635,3551150080,12.40195035
08/28/2025 17:07:52.635,3550289920,9.804594415
08/28/2025 17:07:53.638,3551154176,17.42324837
08/28/2025 17:07:54.657,3550601216,12.57685874
08/28/2025 17:07:55.650,3550511104,9.568827188
08/28/2025 17:07:56.650,3549532160,7.441418372
08/28/2025 17:07:57.648,3550494720,12.34168031
08/28/2025 17:07:58.652,3549593600,13.17650504
08/28/2025 17:07:59.649,3550478336,11.05386348
08/28/2025 17:08:00.659,3552202752,17.60860823
08/28/2025 17:08:01.635,3550883840,9.996566397
08/28/2025 17:08:02.659,3550023680,13.39977199
08/28/2025 17:08:03.650,3550867456,9.344795262
08/28/2025 17:08:04.648,3549982720,9.587235616
08/28/2025 17:08:05.650,3550769152,12.27532
08/28/2025 17:08:06.651,3548983296,13.3494007
08/28/2025 17:08:07.649,3549106176,10.03353574
08/28/2025 17:08:08.658,3550834688,11.69065508
08/28/2025 17:08:09.639,3549790208,6.036294682
08/28/2025 17:08:10.659,3550838784,11.87628394
08/28/2025 17:08:11.647,3549999104,8.313879857
08/28/2025 17:08:12.639,3550334976,18.8767476
08/28/2025 17:08:13.652,3550011392,11.36141565
08/28/2025 17:08:14.638,3550650368,13.60481716
08/28/2025 17:08:15.649,3549773824,8.019106401
08/28/2025 17:08:16.651,3550466048,17.26013876
08/28/2025 17:08:17.657,3549884416,12.48823593
08/28/2025 17:08:18.650,3550593024,7.018990769
08/28/2025 17:08:19.649,3550306304,9.68695734
08/28/2025 17:08:20.639,3550814208,12.78310495
08/28/2025 17:08:21.652,3550101504,8.952280872
08/28/2025 17:08:22.651,3550334976,10.8636773
08/28/2025 17:08:23.659,3549249536,9.306843085
08/28/2025 17:08:24.658,3550875648,10.63695688
08/28/2025 17:08:25.659,3550019584,11.64369132
08/28/2025 17:08:26.648,3550953472,7.971691288
08/28/2025 17:08:27.650,3550474240,9.183222416
08/28/2025 17:08:28.650,3551612928,14.43041127
08/28/2025 17:08:29.650,3550355456,8.601171585
08/28/2025 17:08:30.651,3550363648,10.76882204
08/28/2025 17:08:31.649,3550928896,10.63116823
08/28/2025 17:08:32.648,3550101504,11.6236836
08/28/2025 17:08:33.650,3550924800,10.35156704
08/28/2025 17:08:34.645,3550072832,9.709873673
08/28/2025 17:08:35.650,3550560256,11.79442875
08/28/2025 17:08:36.647,3548835840,15.29796544
08/28/2025 17:08:37.646,3548401664,15.18923371
08/28/2025 17:08:38.640,3547312128,10.78204474
08/28/2025 17:08:39.651,3548073984,7.262177688
08/28/2025 17:08:40.638,3547709440,14.49299846
08/28/2025 17:08:41.646,3547910144,9.394072161
08/28/2025 17:08:42.659,3547025408,8.92616902
08/28/2025 17:08:43.657,3547750400,10.96925727
08/28/2025 17:08:44.659,3545927680,9.351893798
08/28/2025 17:08:45.657,3546599424,13.13076643
08/28/2025 17:08:46.650,3545866240,9.170870862
08/28/2025 17:08:47.648,3546525696,13.09968918
08/28/2025 17:08:48.659,3545686016,13.01090023
08/28/2025 17:08:49.656,3546337280,12.25261379
08/28/2025 17:08:50.649,3545542656,7.175566585
08/28/2025 17:08:51.649,3546583040,15.64654387
08/28/2025 17:08:52.639,3545452544,9.639752511
08/28/2025 17:08:53.646,3545296896,6.447953346
08/28/2025 17:08:54.643,3546202112,9.185197062
08/28/2025 17:08:55.634,3545251840,7.33616644
08/28/2025 17:08:56.656,3546132480,13.42813828
08/28/2025 17:08:57.652,3545493504,7.963993626
08/28/2025 17:08:58.648,3546308608,9.875693032
08/28/2025 17:08:59.657,3545534464,14.57040989
08/28/2025 17:09:00.650,3548684288,8.950426751
08/28/2025 17:09:01.645,3545448448,11.24946379
08/28/2025 17:09:02.639,3546189824,13.97004459
08/28/2025 17:09:03.650,3545423872,6.838617919
08/28/2025 17:09:04.640,3546214400,16.38622079
08/28/2025 17:09:05.651,3545354240,6.893927436
08/28/2025 17:09:06.659,3546124288,13.16170779
08/28/2025 17:09:07.645,3545190400,8.131821434
08/28/2025 17:09:08.651,3546595328,12.18911777
08/28/2025 17:09:09.657,3545415680,14.03618423
08/28/2025 17:09:10.649,3546390528,10.79249059
08/28/2025 17:09:11.658,3545358336,13.4542106
08/28/2025 17:09:12.646,3546030080,7.303216105
08/28/2025 17:09:13.647,3545366528,5.19153041
08/28/2025 17:09:14.649,3546095616,9.883906384
08/28/2025 17:09:15.637,3545169920,9.469861043
08/28/2025 17:09:16.638,3545182208,10.62891266
08/28/2025 17:09:17.650,3545989120,10.11565537
08/28/2025 17:09:18.650,3545223168,12.52083754
08/28/2025 17:09:19.658,3545559040,15.62716025
08/28/2025 17:09:20.650,3545313280,6.930508348
08/28/2025 17:09:21.659,3546038272,15.57843709
08/28/2025 17:09:22.651,3545366528,6.277637858
08/28/2025 17:09:23.650,3545952256,8.508406642
08/28/2025 17:09:24.650,3545649152,10.90818879
08/28/2025 17:09:25.646,3544817664,12.19611074
08/28/2025 17:09:26.652,3544104960,8.69986577
08/28/2025 17:09:27.638,3544924160,9.688272054
08/28/2025 17:09:28.651,3544051712,7.839354303
08/28/2025 17:09:29.637,3544125440,14.850347
08/28/2025 17:09:30.651,3543355392,5.220668722
08/28/2025 17:09:31.651,3545038848,12.51009633
08/28/2025 17:09:32.658,3544072192,9.378334258
08/28/2025 17:09:33.650,3544977408,8.437852262
08/28/2025 17:09:34.650,3544145920,9.432763783
08/28/2025 17:09:35.659,3544915968,12.87831598
08/28/2025 17:09:36.657,3543101440,12.88121117
08/28/2025 17:09:37.653,3544416256,11.34397438
08/28/2025 17:09:38.661,3544002560,11.10325804
08/28/2025 17:09:39.657,3543969792,10.7671098
08/28/2025 17:09:40.643,3545227264,11.44639933
08/28/2025 17:09:41.659,3543879680,8.143729272
08/28/2025 17:09:42.659,3544047616,11.69023478
08/28/2025 17:09:43.649,3543293952,6.905273269
08/28/2025 17:09:44.647,3543515136,11.1195086
08/28/2025 17:09:45.659,3542929408,9.309141298
08/28/2025 17:09:46.646,3543306240,18.11877507
08/28/2025 17:09:47.658,3542630400,20.82298568
08/28/2025 17:09:48.659,3542622208,8.31753971
08/28/2025 17:09:49.659,3542749184,11.70905565
08/28/2025 17:09:50.649,3543179264,8.43236615
08/28/2025 17:09:51.648,3549036544,15.93241991
08/28/2025 17:09:52.644,3550662656,20.81446261
08/28/2025 17:09:53.647,3548930048,11.20475593
08/28/2025 17:09:54.658,3548999680,13.2226882
08/28/2025 17:09:55.644,3556896768,23.815576
08/28/2025 17:09:56.646,3554611200,11.44861302
08/28/2025 17:09:57.652,3553308672,12.1205379
08/28/2025 17:09:58.657,3556605952,14.01502882
08/28/2025 17:09:59.651,3555504128,12.1785815
08/28/2025 17:10:00.653,3557150720,18.59104546
08/28/2025 17:10:01.651,3555495936,10.73185297
08/28/2025 17:10:02.648,3574956032,12.25544716
08/28/2025 17:10:03.640,3577548800,15.30601142
08/28/2025 17:10:04.648,3577430016,4.699181401
08/28/2025 17:10:05.650,3578011648,10.27181093
08/28/2025 17:10:06.650,3577323520,15.2393724
08/28/2025 17:10:07.660,3577982976,13.01161354
08/28/2025 17:10:08.657,3577507840,8.707389089
08/28/2025 17:10:09.650,3577266176,11.4783612
08/28/2025 17:10:10.657,3576786944,15.43081239
08/28/2025 17:10:11.649,3576938496,9.426618007
08/28/2025 17:10:12.651,3576467456,13.57007294
08/28/2025 17:10:13.646,3564331008,13.50980605
08/28/2025 17:10:14.648,3556122624,7.677732699
08/28/2025 17:10:15.651,3556872192,14.78673844
08/28/2025 17:10:16.659,3555991552,14.60988479
08/28/2025 17:10:17.659,3556794368,10.57891957
08/28/2025 17:10:18.638,3555753984,11.38025908
08/28/2025 17:10:19.649,3556687872,11.56260881
08/28/2025 17:10:20.659,3555823616,9.467569024
08/28/2025 17:10:21.649,3556732928,10.01410979
08/28/2025 17:10:22.652,3555213312,15.74348315
08/28/2025 17:10:23.654,3555876864,11.62011805
08/28/2025 17:10:24.645,3555160064,8.626799687
08/28/2025 17:10:25.649,3555516416,8.563216341
08/28/2025 17:10:26.643,3548917760,11.58765877
08/28/2025 17:10:27.648,3547877376,8.230537433
08/28/2025 17:10:28.658,3548377088,14.54884664
08/28/2025 17:10:29.638,3547918336,10.67619549
08/28/2025 17:10:30.649,3548442624,9.961335525
08/28/2025 17:10:31.650,3547758592,12.96836536
08/28/2025 17:10:32.647,3547058176,14.26891104
08/28/2025 17:10:33.651,3545972736,11.27521316
08/28/2025 17:10:34.657,3546615808,13.75899927
08/28/2025 17:10:35.648,3545706496,7.827678182
08/28/2025 17:10:36.650,3545583616,13.45915202
08/28/2025 17:10:37.636,3545137152,11.17648522
08/28/2025 17:10:38.648,3545653248,7.819133936
08/28/2025 17:10:39.661,3544948736,10.86845461
08/28/2025 17:10:40.648,3546542080,7.45286595
08/28/2025 17:10:41.658,3545608192,13.72189231
08/28/2025 17:10:42.648,3546243072,8.047865905
08/28/2025 17:10:43.659,3545239552,10.77706017
08/28/2025 17:10:44.655,3546075136,13.6648576
08/28/2025 17:10:45.649,3545649152,7.279272367
08/28/2025 17:10:46.651,3546046464,12.3032162
08/28/2025 17:10:47.658,3545088000,12.09960419
08/28/2025 17:10:48.635,3545858048,8.280020712
08/28/2025 17:10:49.643,3546488832,12.81556393
08/28/2025 17:10:50.659,3545677824,8.859637447
08/28/2025 17:10:51.648,3546394624,6.382311097
08/28/2025 17:10:52.650,3545432064,8.829735114
08/28/2025 17:10:53.652,3545980928,11.46879348
08/28/2025 17:10:54.634,3545190400,4.919327613
08/28/2025 17:10:55.649,3545980928,12.60059541
08/28/2025 17:10:56.649,3545145344,9.041255599
08/28/2025 17:10:57.659,3545735168,15.66563895
