procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
16  0      0 31657572   5504 6216128    0    0     0   124 17608 34194 58  2 40  0  0 2025-08-25 13:55:53
 4  0      0 31657124   5504 6215976    0    0     0   236 10164 13171 34  0 66  0  0 2025-08-25 13:55:54
10  0      0 31649400   5504 6216012    0    0     0   296 20510 44504 66  2 32  0  0 2025-08-25 13:55:55
 4  0      0 31625556   5504 6216140    0    0     0   284 17165 33496 55  1 44  0  0 2025-08-25 13:55:56
17  0      0 31625304   5504 6216144    0    0     0   128 12646 22487 43  1 56  0  0 2025-08-25 13:55:57
17  0      0 31635688   5504 6216148    0    0     0   805 20906 46291 69  2 29  0  0 2025-08-25 13:55:58
21  0      0 31623964   5504 6215556    0    0     0   348 19502 40767 63  2 35  0  0 2025-08-25 13:55:59
 9  0      0 31610580   5504 6215552    0    0     0   188 23307 49754 71  1 28  0  0 2025-08-25 13:56:00
 6  0      0 31639864   5504 6215644    0    0     0   504 19106 40643 65  2 33  0  0 2025-08-25 13:56:01
 4  0      0 31631160   5504 6215652    0    0     0    68 11268 15929 37  1 62  0  0 2025-08-25 13:56:02
16  0      0 31614300   5504 6215672    0    0     0   252 21531 46717 69  1 30  0  0 2025-08-25 13:56:03
 4  0      0 31625636   5504 6215680    0    0     0    68 11292 16414 38  1 60  0  0 2025-08-25 13:56:04
13  0      0 31619300   5504 6215508    0    0     0   264 17392 35201 59  1 40  0  0 2025-08-25 13:56:05
17  0      0 31619048   5504 6215516    0    0     0   252 14626 25291 49  1 50  0  0 2025-08-25 13:56:06
25  0      0 31638768   5504 6215556    0    0     0   308 17195 33715 56  2 42  0  0 2025-08-25 13:56:07
17  0      0 31605836   5504 6215660    0    0     0   128 14103 24356 45  1 54  0  0 2025-08-25 13:56:08
22  0      0 31603604   5504 6215696    0    0     0   184 22284 46957 70  1 28  0  0 2025-08-25 13:56:09
30  0      0 31629084   5504 6215656    0    0     0   312 26698 54409 86  2 12  0  0 2025-08-25 13:56:10
 4  0      0 31623336   5504 6215776    0    0     0    52 10435 13417 35  1 65  0  0 2025-08-25 13:56:11
 9  0      0 31586956   5504 6215792    0    0     0   332 19664 42646 62  2 37  0  0 2025-08-25 13:56:12
 4  0      0 31594460   5504 6215788    0    0     0   188 12694 26940 38  1 61  0  0 2025-08-25 13:56:13
 1  0      0 31667048   5504 6153200    0    0     0  1076 6796 17407 18  0 82  0  0 2025-08-25 13:56:14
 1  0      0 31654228   5504 6167576    0    0     0     0 3349 5530  8  0 92  0  0 2025-08-25 13:56:15
 1  0      0 31630748   5504 6184596    0    0     0     0 3319 5529  7  0 93  0  0 2025-08-25 13:56:16
 1  0      0 31615392   5504 6197448    0    0     0    68 3123 3702  8  0 92  0  0 2025-08-25 13:56:17
 1  0      0 31594936   5504 6211852    0    0     0    20 2611 2934  6  0 94  0  0 2025-08-25 13:56:18
 1  0      0 31589404   5504 6220812    0    0     0 67364 4534 6060 10  0 90  0  0 2025-08-25 13:56:19
 1  0      0 31588316   5504 6220836    0    0     0     4 2806 3283  6  0 93  0  0 2025-08-25 13:56:20
 1  0      0 31588092   5504 6220872    0    0     0     0 2996 3751  7  0 93  0  0 2025-08-25 13:56:21
 1  0      0 31587380   5504 6220964    0    0     0    76 3947 4973  9  0 90  0  0 2025-08-25 13:56:22
 1  0      0 31587156   5504 6220964    0    0     0     0 5741 6148  6  0 93  0  0 2025-08-25 13:56:23
 2  0      0 31586932   5504 6220968    0    0     0     0 3186 4171  7  0 92  0  0 2025-08-25 13:56:24
 1  0      0 31586692   5504 6220992    0    0     0     0 3076 3115  9  0 91  0  0 2025-08-25 13:56:25
 0  0      0 31588440   5504 6202696    0    0     0    68 1740 1927  3  0 97  0  0 2025-08-25 13:56:26
 0  0      0 31588584   5504 6202696    0    0     0    88  872 1423  0  0 100  0  0 2025-08-25 13:56:27
 0  0      0 31594640   5504 6202696    0    0     0   496  854 1397  0  0 100  0  0 2025-08-25 13:56:28
 0  0      0 31599464   5504 6202280    0    0     0     0  829 1355  0  0 100  0  0 2025-08-25 13:56:29
 0  0      0 31600464   5504 6202240    0    0     0     0  834 1360  0  0 100  0  0 2025-08-25 13:56:30
 0  0      0 31600216   5504 6202240    0    0     0     0  942 1445  0  0 100  0  0 2025-08-25 13:56:31
 0  0      0 31602268   5504 6202240    0    0     0    52  856 1379  0  0 100  0  0 2025-08-25 13:56:32
 0  0      0 31602268   5504 6202240    0    0     0     8  914 1385  0  0 100  0  0 2025-08-25 13:56:33
 0  0      0 31604060   5504 6202240    0    0     0     4  887 1371  0  0 100  0  0 2025-08-25 13:56:34
 0  0      0 31605636   5504 6202240    0    0     0     0  909 1415  0  0 100  0  0 2025-08-25 13:56:35
 0  0      0 31606764   5504 6202240    0    0     0     0  868 1415  0  0 100  0  0 2025-08-25 13:56:36
 0  0      0 31607972   5504 6202240    0    0     0    40  873 1372  0  0 100  0  0 2025-08-25 13:56:37
 0  0      0 31605248   5504 6202240    0    0     0     4 1198 1775  0  0 100  0  0 2025-08-25 13:56:38
 0  0      0 31605248   5504 6202240    0    0     0     0  847 1420  0  0 100  0  0 2025-08-25 13:56:39
 0  0      0 31606168   5504 6202240    0    0     0     0  801 1357  0  0 100  0  0 2025-08-25 13:56:40
 0  0      0 31606972   5504 6202240    0    0     0     0 1002 1463  0  0 100  0  0 2025-08-25 13:56:41
 0  0      0 31607384   5504 6202240    0    0     0    56 1780 1973  0  0 100  0  0 2025-08-25 13:56:42
 0  1      0 31607468   5504 6202240    0    0     0     0 1821 2023  0  0 99  1  0 2025-08-25 13:56:43
 0  0      0 31607664   5504 6202244    0    0     0     8 1332 1680  0  0 98  1  0 2025-08-25 13:56:44
 0  0      0 31607412   5504 6202244    0    0     0  8348  924 1403  0  0 100  0  0 2025-08-25 13:56:45
 0  0      0 31607652   5504 6202244    0    0     0     0 3975 4304  0  0 100  0  0 2025-08-25 13:56:46
 0  0      0 31607652   5504 6202244    0    0     0    40  816 1400  0  0 100  0  0 2025-08-25 13:56:47
 0  0      0 31607652   5504 6202244    0    0     0     0  867 1360  0  0 100  0  0 2025-08-25 13:56:48
 0  0      0 31607944   5504 6202244    0    0     0     0  865 1388  0  0 100  0  0 2025-08-25 13:56:49
 0  0      0 31607944   5504 6202244    0    0     0 40772  918 1466  0  0 100  0  0 2025-08-25 13:56:50
 0  0      0 31607944   5504 6202244    0    0     0     0  826 1405  0  0 100  0  0 2025-08-25 13:56:51
 0  0      0 31607944   5504 6202244    0    0     0    40  783 1344  0  0 100  0  0 2025-08-25 13:56:52
 0  0      0 31608980   5504 6202244    0    0     0     0  801 1365  0  0 100  0  0 2025-08-25 13:56:53
 0  0      0 31608980   5504 6202244    0    0     0     0  803 1355  0  0 100  0  0 2025-08-25 13:56:54
 0  0      0 31608980   5504 6202244    0    0     0     0  858 1414  0  0 100  0  0 2025-08-25 13:56:55
 0  0      0 31609744   5504 6202244    0    0     0     4  883 1388  0  0 100  0  0 2025-08-25 13:56:56
 0  0      0 31609744   5504 6202244    0    0     0     0  861 1377  0  0 100  0  0 2025-08-25 13:56:57
 0  0      0 31609520   5504 6202244    0    0     0   715  984 1444  0  0 100  0  0 2025-08-25 13:56:58
 0  0      0 31609520   5504 6202244    0    0     0     0  930 1444  0  0 100  0  0 2025-08-25 13:56:59
 0  0      0 31609936   5504 6202244    0    0     0    16 2513 2987  0  0 100  0  0 2025-08-25 13:57:00
 0  0      0 31610000   5504 6201828    0    0     0     0  836 1361  0  0 100  0  0 2025-08-25 13:57:01
 0  0      0 31610000   5504 6201828    0    0     0     4  838 1356  0  0 100  0  0 2025-08-25 13:57:02
 0  0      0 31610000   5504 6201828    0    0     0    44  841 1410  0  0 100  0  0 2025-08-25 13:57:03
 0  0      0 31610000   5504 6201828    0    0     0     8  865 1397  0  0 100  0  0 2025-08-25 13:57:04
 0  0      0 31610000   5504 6201828    0    0     0     8  873 1383  0  0 100  0  0 2025-08-25 13:57:05
 0  0      0 31610000   5504 6201828    0    0     0     0  847 1396  0  0 100  0  0 2025-08-25 13:57:06
 0  0      0 31610000   5504 6201828    0    0     0     0  823 1391  0  0 100  0  0 2025-08-25 13:57:07
 1  0      0 31610000   5504 6201828    0    0     0    52  815 1379  0  0 100  0  0 2025-08-25 13:57:08
 0  0      0 31610000   5504 6201828    0    0     0     0  848 1368  0  0 100  0  0 2025-08-25 13:57:09
 1  0      0 31610000   5504 6201828    0    0     0     0  884 1470  0  0 100  0  0 2025-08-25 13:57:10
 0  0      0 31610000   5504 6201828    0    0     0     0  937 1437  0  0 100  0  0 2025-08-25 13:57:11
 0  0      0 31610000   5504 6201828    0    0     0     0  868 1369  0  0 100  0  0 2025-08-25 13:57:12
 0  0      0 31610000   5504 6201828    0    0     0    48  866 1393  0  0 100  0  0 2025-08-25 13:57:13
 0  0      0 31610000   5504 6201828    0    0     0     4  885 1394  0  0 100  0  0 2025-08-25 13:57:14
 0  0      0 31610000   5504 6201828    0    0     0     0  969 1437  0  0 100  0  0 2025-08-25 13:57:15
 0  0      0 31610000   5504 6201828    0    0     0     0  877 1384  0  0 100  0  0 2025-08-25 13:57:16
 0  0      0 31612436   5504 6201828    0    0     0     0  943 1421  0  0 100  0  0 2025-08-25 13:57:17
 0  0      0 31610796   5504 6201828    0    0     0    56  940 1396  0  0 100  0  0 2025-08-25 13:57:18
 0  0      0 31611696   5504 6201828    0    0     0     0  948 1437  0  0 100  0  0 2025-08-25 13:57:19
 0  0      0 31612432   5504 6201828    0    0     0     4  824 1377  0  0 100  0  0 2025-08-25 13:57:20
 0  0      0 31612568   5504 6201828    0    0     0     0  821 1364  0  0 100  0  0 2025-08-25 13:57:21
 0  0      0 31612568   5504 6201828    0    0     0     0  839 1365  0  0 100  0  0 2025-08-25 13:57:22
 0  0      0 31612820   5504 6201832    0    0     0    52 3971 4378  0  0 100  0  0 2025-08-25 13:57:23
 0  0      0 31612820   5504 6201832    0    0     0     0  823 1373  0  0 100  0  0 2025-08-25 13:57:24
 0  0      0 31612820   5504 6201832    0    0     0    12  935 1435  0  0 100  0  0 2025-08-25 13:57:25
 0  0      0 31613072   5504 6201832    0    0     0   119  961 1525  0  0 100  0  0 2025-08-25 13:57:26
 0  0      0 31613336   5504 6201832    0    0     0     0  863 1421  0  0 100  0  0 2025-08-25 13:57:27
 0  0      0 31613336   5504 6201832    0    0     0   332  870 1445  0  0 100  0  0 2025-08-25 13:57:28
 0  0      0 31613336   5504 6201832    0    0     0     0  792 1346  0  0 100  0  0 2025-08-25 13:57:29
 0  0      0 31613336   5504 6201832    0    0     0     0  807 1378  0  0 100  0  0 2025-08-25 13:57:30
 0  0      0 31613336   5504 6201832    0    0     0     0  912 1441  0  0 100  0  0 2025-08-25 13:57:31
 0  0      0 31613336   5504 6201832    0    0     0     4  828 1356  0  0 100  0  0 2025-08-25 13:57:32
 0  0      0 31613336   5504 6201832    0    0     0    40  939 1396  0  0 100  0  0 2025-08-25 13:57:33
 0  0      0 31613336   5504 6201832    0    0     0     0  855 1374  0  0 100  0  0 2025-08-25 13:57:34
 0  0      0 31613336   5504 6201832    0    0     0    12  836 1429  0  0 100  0  0 2025-08-25 13:57:35
 0  0      0 31613336   5504 6201832    0    0     0     0  863 1404  0  0 100  0  0 2025-08-25 13:57:36
 0  0      0 31613336   5504 6201832    0    0     0     0  837 1359  0  0 100  0  0 2025-08-25 13:57:37
 0  0      0 31607792   5504 6201832    0    0     0    44  990 1419  0  0 100  0  0 2025-08-25 13:57:38
 0  0      0 31607544   5504 6201832    0    0     0     0 1058 1756  0  0 100  0  0 2025-08-25 13:57:39
 0  0      0 31607544   5504 6201832    0    0     0     0  809 1365  0  0 100  0  0 2025-08-25 13:57:40
 0  0      0 31608044   5504 6201832    0    0     0     0  834 1366  0  0 100  0  0 2025-08-25 13:57:41
 0  0      0 31608044   5504 6201832    0    0     0     0  791 1340  0  0 100  0  0 2025-08-25 13:57:42
 0  0      0 31608044   5504 6201832    0    0     0     0  856 1402  0  0 100  0  0 2025-08-25 13:57:43
 0  0      0 31608044   5504 6201832    0    0     0    60  835 1381  0  0 100  0  0 2025-08-25 13:57:44
 0  0      0 31608044   5504 6201832    0    0     0     0  811 1369  0  0 100  0  0 2025-08-25 13:57:45
 0  0      0 31608044   5504 6201832    0    0     0     0 4013 4334  0  0 100  0  0 2025-08-25 13:57:46
 0  0      0 31608044   5504 6201832    0    0     0     0  862 1401  0  0 100  0  0 2025-08-25 13:57:47
 0  0      0 31608296   5504 6201832    0    0     0     0  836 1350  0  0 100  0  0 2025-08-25 13:57:48
 0  0      0 31608296   5504 6201832    0    0     0    40  892 1401  0  0 100  0  0 2025-08-25 13:57:49
 0  0      0 31608296   5504 6201832    0    0     0     4  865 1375  0  0 100  0  0 2025-08-25 13:57:50
 0  0      0 31608296   5504 6201832    0    0     0     0  914 1432  0  0 100  0  0 2025-08-25 13:57:51
 0  0      0 31608296   5504 6201832    0    0     0     0  790 1333  0  0 100  0  0 2025-08-25 13:57:52
 0  0      0 31608296   5504 6201832    0    0     0     0  839 1344  0  0 100  0  0 2025-08-25 13:57:53
 0  0      0 31608296   5504 6201832    0    0     0    52  879 1384  0  0 100  0  0 2025-08-25 13:57:54
 0  0      0 31608296   5504 6201832    0    0     0     0  844 1398  0  0 100  0  0 2025-08-25 13:57:55
 0  0      0 31608296   5504 6201832    0    0     0     8  853 1392  0  0 100  0  0 2025-08-25 13:57:56
 0  0      0 31608296   5504 6201832    0    0     0     0  807 1347  0  0 100  0  0 2025-08-25 13:57:57
 0  0      0 31606704   5504 6201832    0    0     0     8  944 1429  0  0 100  0  0 2025-08-25 13:57:58
 0  0      0 31607440   5504 6201832    0    0     0    48  839 1421  0  0 100  0  0 2025-08-25 13:57:59
 0  0      0 31609836   5504 6201832    0    0     0    16 2508 2950  0  0 100  0  0 2025-08-25 13:58:00
 0  0      0 31609836   5504 6201960    0    0     0     0  860 1372  0  0 100  0  0 2025-08-25 13:58:01
 0  0      0 31609836   5504 6201964    0    0     0     8  826 1348  0  0 100  0  0 2025-08-25 13:58:02
 0  0      0 31609672   5504 6201964    0    0     0     0  981 1479  0  0 100  0  0 2025-08-25 13:58:03
 0  0      0 31609672   5504 6201964    0    0     0    52  843 1388  0  0 100  0  0 2025-08-25 13:58:04
 0  0      0 31609744   5504 6201964    0    0     0     8  856 1387  0  0 100  0  0 2025-08-25 13:58:05
 0  0      0 31609744   5504 6201964    0    0     0     8  890 1415  0  0 100  0  0 2025-08-25 13:58:06
 0  0      0 31609744   5504 6201964    0    0     0     0  890 1416  0  0 100  0  0 2025-08-25 13:58:07
 0  0      0 31609996   5504 6201964    0    0     0     4  833 1398  0  0 100  0  0 2025-08-25 13:58:08
 0  0      0 31609996   5504 6201964    0    0     0    56  880 1405  0  0 100  0  0 2025-08-25 13:58:09
 0  0      0 31609996   5504 6201964    0    0     0     0  880 1457  0  0 100  0  0 2025-08-25 13:58:10
 0  0      0 31609996   5504 6201964    0    0     0     0  903 1432  0  0 100  0  0 2025-08-25 13:58:11
 0  0      0 31609996   5504 6201964    0    0     0     0  930 1396  0  0 100  0  0 2025-08-25 13:58:12
 0  0      0 31609996   5504 6201964    0    0     0     0  866 1387  0  0 100  0  0 2025-08-25 13:58:13
 0  0      0 31609996   5504 6201964    0    0     0    44  822 1358  0  0 100  0  0 2025-08-25 13:58:14
 0  0      0 31609996   5504 6201964    0    0     0     0  875 1428  0  0 100  0  0 2025-08-25 13:58:15
 0  0      0 31609996   5504 6201964    0    0     0     0  839 1378  0  0 100  0  0 2025-08-25 13:58:16
 0  0      0 31609996   5504 6201964    0    0     0     0  849 1348  0  0 100  0  0 2025-08-25 13:58:17
 0  0      0 31609668   5504 6201964    0    0     0     0  910 1391  0  0 100  0  0 2025-08-25 13:58:18
 0  0      0 31609668   5504 6201964    0    0     0    56  885 1426  0  0 100  0  0 2025-08-25 13:58:19
 0  0      0 31609668   5504 6201964    0    0     0     4  888 1406  0  0 100  0  0 2025-08-25 13:58:20
 0  0      0 31609668   5504 6201964    0    0     0     0  867 1376  0  0 100  0  0 2025-08-25 13:58:21
 0  0      0 31609668   5504 6201964    0    0     0     0  842 1356  0  0 100  0  0 2025-08-25 13:58:22
 0  0      0 31609668   5504 6201964    0    0     0     0 4021 4343  0  0 100  0  0 2025-08-25 13:58:23
 0  0      0 31609668   5504 6201964    0    0     0     0  913 1385  0  0 100  0  0 2025-08-25 13:58:24
 0  0      0 31609668   5504 6201964    0    0     0    52  912 1405  0  0 100  0  0 2025-08-25 13:58:25
 0  0      0 31609668   5504 6201964    0    0     0     4  843 1426  0  0 100  0  0 2025-08-25 13:58:26
 0  0      0 31609668   5504 6201964    0    0     0     0  851 1394  0  0 100  0  0 2025-08-25 13:58:27
 0  0      0 31609668   5504 6201964    0    0     0     0  815 1358  0  0 100  0  0 2025-08-25 13:58:28
 0  0      0 31609668   5504 6201964    0    0     0    45  847 1375  0  0 100  0  0 2025-08-25 13:58:29
 0  0      0 31609668   5504 6201964    0    0     0    60  830 1383  0  0 100  0  0 2025-08-25 13:58:30
 0  0      0 31609668   5504 6201964    0    0     0     0  890 1409  0  0 100  0  0 2025-08-25 13:58:31
 0  0      0 31609668   5504 6201964    0    0     0     4  861 1371  0  0 100  0  0 2025-08-25 13:58:32
 0  0      0 31609668   5504 6201964    0    0     0     0  826 1339  0  0 100  0  0 2025-08-25 13:58:33
 0  0      0 31609668   5504 6201964    0    0     0     0  807 1345  0  0 100  0  0 2025-08-25 13:58:34
 0  0      0 31609668   5504 6201964    0    0     0    40  874 1424  0  0 100  0  0 2025-08-25 13:58:35
 1  0      0 31609668   5504 6201964    0    0     0     0  847 1406  0  0 100  0  0 2025-08-25 13:58:36
 0  0      0 31609668   5504 6201964    0    0     0     4  815 1354  0  0 100  0  0 2025-08-25 13:58:37
 0  0      0 31610360   5504 6201964    0    0     0     4  922 1406  0  0 100  0  0 2025-08-25 13:58:38
 0  0      0 31610360   5504 6201964    0    0     0     0  915 1428  0  0 100  0  0 2025-08-25 13:58:39
 0  0      0 31610360   5504 6201964    0    0     0    44 1025 1710  0  0 100  0  0 2025-08-25 13:58:40
 0  0      0 31610360   5504 6201968    0    0     0     0 1073 1504  0  0 100  0  0 2025-08-25 13:58:41
 0  0      0 31611056   5504 6201968    0    0     0     0 1885 1935  0  0 100  0  0 2025-08-25 13:58:42
 0  0      0 31611056   5504 6201968    0    0     0     0 1904 1987  0  0 100  0  0 2025-08-25 13:58:43
 0  0      0 31611084   5504 6201968    0    0     0     8 1169 1549  0  0 100  0  0 2025-08-25 13:58:44
 0  0      0 31611084   5504 6201968    0    0     0    52  909 1404  0  0 100  0  0 2025-08-25 13:58:45
 1  0      0 31611084   5504 6201968    0    0     0     0 3996 4360  0  0 100  0  0 2025-08-25 13:58:46
 0  0      0 31611084   5504 6201968    0    0     0     0  826 1386  0  0 100  0  0 2025-08-25 13:58:47
 0  0      0 31611084   5504 6201968    0    0     0     0  845 1349  0  0 100  0  0 2025-08-25 13:58:48
 0  0      0 31611084   5504 6201968    0    0     0     0  923 1385  0  0 100  0  0 2025-08-25 13:58:49
 0  0      0 31611084   5504 6201968    0    0     0    44  893 1385  0  0 100  0  0 2025-08-25 13:58:50
 0  0      0 31611084   5504 6201968    0    0     0     0  847 1411  0  0 100  0  0 2025-08-25 13:58:51
 0  0      0 31611084   5504 6201968    0    0     0     0  773 1333  0  0 100  0  0 2025-08-25 13:58:52
 0  0      0 31611084   5504 6201968    0    0     0     0  821 1332  0  0 100  0  0 2025-08-25 13:58:53
 0  0      0 31611084   5504 6201968    0    0     0     0  829 1364  0  0 100  0  0 2025-08-25 13:58:54
 0  0      0 31611084   5504 6201968    0    0     0    56  862 1421  0  0 100  0  0 2025-08-25 13:58:55
 0  0      0 31611084   5504 6201968    0    0     0     4  847 1395  0  0 100  0  0 2025-08-25 13:58:56
 0  0      0 31611084   5504 6201968    0    0     0     0  889 1361  0  0 100  0  0 2025-08-25 13:58:57
 0  0      0 31610288   5504 6201968    0    0     0     0  892 1390  0  0 100  0  0 2025-08-25 13:58:58
 0  0      0 31610288   5504 6201968    0    0     0    21  833 1428  0  0 100  0  0 2025-08-25 13:58:59
 0  0      0 31610456   5504 6201968    0    0     0    56 2448 2899  0  0 100  0  0 2025-08-25 13:59:00
 0  0      0 31614640   5504 6201840    0    0     0     0  990 1466  0  0 100  0  0 2025-08-25 13:59:01
 0  0      0 31614760   5504 6201840    0    0     0     4  873 1362  0  0 100  0  0 2025-08-25 13:59:02
 0  0      0 31614760   5504 6201840    0    0     0     0  831 1374  0  0 100  0  0 2025-08-25 13:59:03
 0  0      0 31614760   5504 6201840    0    0     0     0  826 1349  0  0 100  0  0 2025-08-25 13:59:04
 0  0      0 31614760   5504 6201840    0    0     0    48  876 1390  0  0 100  0  0 2025-08-25 13:59:05
 0  0      0 31614760   5504 6201840    0    0     0     8  886 1437  0  0 100  0  0 2025-08-25 13:59:06
 0  0      0 31614760   5504 6201840    0    0     0     0  873 1426  0  0 100  0  0 2025-08-25 13:59:07
 0  0      0 31614760   5504 6201840    0    0     0    12  850 1365  0  0 100  0  0 2025-08-25 13:59:08
 0  0      0 31614760   5504 6201840    0    0     0     0  880 1400  0  0 100  0  0 2025-08-25 13:59:09
 0  0      0 31614760   5504 6201840    0    0     0     0  915 1491  0  0 100  0  0 2025-08-25 13:59:10
 0  0      0 31614760   5504 6201840    0    0     0    48  948 1455  0  0 100  0  0 2025-08-25 13:59:11
 0  0      0 31614760   5504 6201840    0    0     0     0  877 1370  0  0 100  0  0 2025-08-25 13:59:12
 0  0      0 31614760   5504 6201840    0    0     0     0  871 1382  0  0 100  0  0 2025-08-25 13:59:13
 0  0      0 31614760   5504 6201840    0    0     0     4  878 1381  0  0 100  0  0 2025-08-25 13:59:14
 0  0      0 31614760   5504 6201840    0    0     0     0  906 1408  0  0 100  0  0 2025-08-25 13:59:15
 0  0      0 31614760   5504 6201840    0    0     0    44  946 1424  0  0 100  0  0 2025-08-25 13:59:16
 0  0      0 31614760   5504 6201840    0    0     0     0  810 1342  0  0 100  0  0 2025-08-25 13:59:17
 0  0      0 31614508   5504 6201840    0    0     0     0  882 1377  0  0 100  0  0 2025-08-25 13:59:18
 0  0      0 31614508   5504 6201840    0    0     0     0  906 1421  0  0 100  0  0 2025-08-25 13:59:19
 0  0      0 31614768   5504 6201844    0    0     0     8  855 1373  0  0 100  0  0 2025-08-25 13:59:20
 0  0      0 31614768   5504 6201844    0    0     0    56  869 1391  0  0 100  0  0 2025-08-25 13:59:21
 0  0      0 31614768   5504 6201844    0    0     0     0  793 1341  0  0 100  0  0 2025-08-25 13:59:22
 0  0      0 31614768   5504 6201844    0    0     0     0 4001 4365  0  0 100  0  0 2025-08-25 13:59:23
 0  0      0 31614768   5504 6201844    0    0     0     0  844 1354  0  0 100  0  0 2025-08-25 13:59:24
 0  0      0 31614768   5504 6201844    0    0     0     0  866 1365  0  0 100  0  0 2025-08-25 13:59:25
 0  0      0 31614768   5504 6201844    0    0     0    72  976 1482  0  0 100  0  0 2025-08-25 13:59:26
 0  0      0 31614768   5504 6201844    0    0     0     0  857 1413  0  0 100  0  0 2025-08-25 13:59:27
 0  0      0 31614768   5504 6201844    0    0     0     0  859 1358  0  0 100  0  0 2025-08-25 13:59:28
 0  0      0 31614768   5504 6201844    0    0     0     5  822 1380  0  0 100  0  0 2025-08-25 13:59:29
 0  0      0 31614768   5504 6201844    0    0     0     0  875 1403  0  0 100  0  0 2025-08-25 13:59:30
 0  0      0 31614768   5504 6201844    0    0     0    48  933 1440  0  0 100  0  0 2025-08-25 13:59:31
 0  0      0 31614768   5504 6201844    0    0     0     4  857 1364  0  0 100  0  0 2025-08-25 13:59:32
 0  0      0 31614768   5504 6201844    0    0     0     0  866 1359  0  0 100  0  0 2025-08-25 13:59:33
 0  0      0 31614768   5504 6201844    0    0     0     0  917 1385  0  0 100  0  0 2025-08-25 13:59:34
 0  0      0 31614768   5504 6201844    0    0     0     0  881 1400  0  0 100  0  0 2025-08-25 13:59:35
 0  0      0 31614768   5504 6201844    0    0     0    56  846 1399  0  0 100  0  0 2025-08-25 13:59:36
 0  0      0 31614768   5504 6201844    0    0     0     0  832 1351  0  0 100  0  0 2025-08-25 13:59:37
 0  0      0 31615032   5504 6201844    0    0     0     8 1090 1495  0  0 100  0  0 2025-08-25 13:59:38
 0  0      0 31616192   5504 6201844    0    0     0     0 1042 1505  0  0 100  0  0 2025-08-25 13:59:39
 0  0      0 31616192   5504 6201844    0    0     0     0  837 1377  0  0 100  0  0 2025-08-25 13:59:40
 0  0      0 31617972   5504 6201844    0    0     0    64  988 1458  0  0 100  0  0 2025-08-25 13:59:41
 0  0      0 31617972   5504 6201844    0    0     0     0  994 1694  0  0 100  0  0 2025-08-25 13:59:42
 0  0      0 31618044   5504 6201844    0    0     0     0  860 1426  0  0 100  0  0 2025-08-25 13:59:43
 0  0      0 31618044   5504 6201844    0    0     0     4  845 1380  0  0 100  0  0 2025-08-25 13:59:44
 0  0      0 31618044   5504 6201844    0    0     0     0  831 1347  0  0 100  0  0 2025-08-25 13:59:45
 0  0      0 31619224   5504 6201844    0    0     0    56 4008 4397  0  0 100  0  0 2025-08-25 13:59:46
 1  0      0 31619224   5504 6201844    0    0     0     0  841 1408  0  0 100  0  0 2025-08-25 13:59:47
 0  0      0 31619252   5504 6201844    0    0     0     0  780 1336  0  0 100  0  0 2025-08-25 13:59:48
 0  0      0 31619252   5504 6201844    0    0     0     0  831 1348  0  0 100  0  0 2025-08-25 13:59:49
 0  0      0 31619252   5504 6201844    0    0     0     4  895 1406  0  0 100  0  0 2025-08-25 13:59:50
 0  0      0 31619252   5504 6201844    0    0     0     0  925 1419  0  0 100  0  0 2025-08-25 13:59:51
 0  0      0 31619252   5504 6201844    0    0     0    44  859 1374  0  0 100  0  0 2025-08-25 13:59:52
 0  0      0 31619252   5504 6201844    0    0     0     0  846 1346  0  0 100  0  0 2025-08-25 13:59:53
 0  0      0 31619252   5504 6201844    0    0     0     0  873 1403  0  0 100  0  0 2025-08-25 13:59:54
 0  0      0 31619252   5504 6201844    0    0     0     0  836 1394  0  0 100  0  0 2025-08-25 13:59:55
 0  0      0 31619252   5504 6201844    0    0     0     4  899 1399  0  0 100  0  0 2025-08-25 13:59:56
 0  0      0 31619252   5504 6201844    0    0     0    40  861 1388  0  0 100  0  0 2025-08-25 13:59:57
 0  0      0 31618496   5504 6201844    0    0     0     0  969 1412  0  0 100  0  0 2025-08-25 13:59:58
 0  0      0 31618496   5504 6201848    0    0     0    20  857 1444  0  0 100  0  0 2025-08-25 13:59:59
 0  0      0 31615976   5504 6201848    0    0     0   112 2852 3273  0  0 99  0  0 2025-08-25 14:00:00
 0  0      0 31615976   5504 6201848    0    0     0     0  804 1356  0  0 100  0  0 2025-08-25 14:00:01
 0  0      0 31615472   5504 6201904    0    0     0    92  836 1403  0  0 100  0  0 2025-08-25 14:00:02
 0  0      0 31615472   5504 6201904    0    0     0     0  799 1391  0  0 100  0  0 2025-08-25 14:00:03
 0  0      0 31615472   5504 6201904    0    0     0     0  834 1358  0  0 100  0  0 2025-08-25 14:00:04
 0  0      0 31615472   5504 6201904    0    0     0    44  880 1380  0  0 100  0  0 2025-08-25 14:00:05
 0  0      0 31615472   5504 6201904    0    0     0     0  831 1369  0  0 100  0  0 2025-08-25 14:00:06
 0  0      0 31614480   5504 6201904    0    0     0    52  987 1496  0  0 100  0  0 2025-08-25 14:00:07
 0  0      0 31614480   5504 6201904    0    0     0    12  840 1390  0  0 100  0  0 2025-08-25 14:00:08
